,time,pstate1,pstate2,pstate3,se1,se2,se3
91,90.0,0.2169177578516699,0.11535253008927734,0.667729712059053,0.008537497483864107,0.007455848893948967,0.010160710761401629
92,91.0,0.2100068269930684,0.11201035645509563,0.6779828165518361,0.008470948861245324,0.007370665228202467,0.010108182351057413
93,92.0,0.20273649449623204,0.10837465659675358,0.6888888489070145,0.00839446341924374,0.007282561052209068,0.010042720265752677
94,93.0,0.19603614012370557,0.10491843024372906,0.6990454296325656,0.008321375582018264,0.007191971421298556,0.009979708101821102
95,94.0,0.1906095009038097,0.09723667218961664,0.7121538269065738,0.008259548347937691,0.00696651613910851,0.009864517598006694
96,95.0,0.18317598532035484,0.09523135260036238,0.721592662079283,0.008164601579479574,0.006915832914186896,0.009786492354057841
97,96.0,0.17932235226196128,0.0897255369523457,0.7309521107856932,0.008115444325834633,0.006742978002273574,0.009689161142045453
98,97.0,0.17474515816955574,0.08587244861673846,0.739382393213706,0.008053968030792386,0.006617628483204704,0.009598762722730862
99,98.0,0.1695258814562336,0.08363687267648776,0.7468372458672788,0.007980298381120968,0.006549159733988657,0.009523083966997114
100,99.0,0.16491120366259995,0.07921705143543992,0.7558717449019603,0.007913050472679487,0.006401357321965932,0.009424325037893314
101,100.0,0.16073385415962477,0.07856341585922967,0.7607027299811457,0.00784934710171172,0.006383260889807238,0.009376200590460779
102,101.0,0.13009955260772646,0.07654831006854719,0.7933521373237266,0.007182571117251037,0.0062837719630760795,0.008941320531208429
103,102.0,0.1246654989489527,0.07425583095588201,0.8010786700951655,0.007069911823810868,0.006212352584166851,0.00883881836268995
104,103.0,0.12214929342804327,0.07364096798215512,0.8042097385898018,0.007015579287604858,0.006202870623895074,0.008798937341331489
105,104.0,0.12103021571414839,0.07225662380880242,0.8067131604770494,0.006991399501995783,0.006163019817282925,0.008763874295748413
106,105.0,0.11878967946451201,0.07305859367472568,0.8081517268607625,0.006941759592142962,0.006197684383886966,0.008746345936593446
107,106.0,0.11767050359811794,0.07163903944447346,0.8106904569574088,0.006916871092441195,0.006160404470318883,0.00871307200625739
108,107.0,0.11552094957188566,0.06770115563029169,0.8167778947978229,0.006867935095963824,0.006037340390208888,0.008623363818236382
109,108.0,0.11374865633709151,0.06411734140597664,0.8221340022569321,0.006826810129824357,0.005915851145573904,0.008538237824102754
110,109.0,0.11085925877135645,0.06526785135376696,0.8238728898748768,0.006757369046715092,0.0059630254618702385,0.008514431182764993
111,110.0,0.10797639503877964,0.06530800672410314,0.8267155982371175,0.006686323216553091,0.005974235288535988,0.00847407843712232
112,111.0,0.10592967406450128,0.06458931780323302,0.829481008132266,0.00663440438021289,0.005955263152891057,0.008432186234233119
113,112.0,0.1041697242017695,0.06496734087743383,0.830862934920797,0.006589233325686166,0.005972346389572701,0.008411594286640822
114,113.0,0.10181597034675136,0.06424164804568284,0.8339423816075662,0.006527217542911093,0.005952945284741829,0.00836316237594109
115,114.0,0.09796303278799907,0.06498473151935698,0.8370522356926443,0.006421480864438603,0.005990867095463716,0.008318578471618841
116,115.0,0.09424727877317049,0.06308356218773545,0.8426691590390945,0.006311678006533282,0.0059340768584359195,0.008224501744120405
117,116.0,0.09212232135788363,0.06117189696669253,0.8467057816754242,0.006247753316774453,0.005872171317367302,0.008154149132109536
118,117.0,0.088197570760602,0.061125121494987014,0.8506773077444113,0.006125781999444301,0.0058768787971366,0.008084365610849065
119,118.0,0.08539900923862616,0.05803371912151281,0.8565672716398613,0.00603558931767895,0.005765931157332103,0.007969537577087847
120,119.0,0.08248974239013035,0.05493218950848439,0.8625780681013856,0.0059400122947739515,0.005644843111580341,0.007843735238279486
121,120.0,0.08061510704555344,0.05300891157758687,0.86637598137686,0.0058771217011371725,0.005567487181681204,0.0077610236258279595
122,121.0,0.0777576801329775,0.04868244934284136,0.8735598705241815,0.005778357354267876,0.005374063095781801,0.007588161993937606
123,122.0,0.07578479903193637,0.04827328953803344,0.8759419114300305,0.005709611765305844,0.005354226659853634,0.007532611074862585
124,123.0,0.07449548716748958,0.047481833005027424,0.8780226798274834,0.0056638633035883115,0.005318186567112148,0.007482465833233083
125,124.0,0.07303714416772314,0.045896670297813615,0.8810661855344636,0.00561300132724703,0.005243058713341286,0.007406429229824477
126,125.0,0.07113701443123416,0.043943547410029773,0.8849194381587364,0.005542591349099294,0.005145641405121093,0.007303500318212891
127,126.0,0.06961671554413079,0.041615543988972124,0.8887677404668974,0.005484682625573234,0.005023872793337019,0.007193510740964835
128,127.0,0.06739034758777553,0.04083432591323086,0.8917753264989939,0.0053986690773033304,0.004978676647669578,0.007109551988837325
129,128.0,0.06708103890045937,0.039657297118372174,0.8932616639811688,0.00538676237171218,0.004915067174298727,0.007064043092294317
130,129.0,0.06615222063545961,0.03613030700177765,0.8977174723627631,0.005350456664284945,0.004701966411878578,0.006913320796712519
131,130.0,0.06552764950317791,0.03496355737851426,0.8995087931183082,0.00532596913051929,0.004630794523322398,0.0068549408947473365
132,131.0,0.06326057764870845,0.034191343299960916,0.902548079051331,0.00523456541195181,0.004576552214049454,0.006759744588581831
133,132.0,0.06294740517687628,0.03301731728253389,0.9040352775405902,0.005222030527156683,0.004501722414119001,0.006707269461263085
