,time,pstate1,pstate2,pstate3,se1,se2,se3
65,70.0,0.3537191053772505,0.1300397019634702,0.5162411926592794,0.021462218242726885,0.0154119521331143,0.022571255486578914
66,71.0,0.3472089377936201,0.13217575094074685,0.5206153112656331,0.02138783396248462,0.015538069905275325,0.022577330943661853
67,72.0,0.34503888193240995,0.13434580680195699,0.5206153112656331,0.021363281101601704,0.015649851510844998,0.022577330943661853
68,73.0,0.34286882607119984,0.13434580680195699,0.5227853671268432,0.02133816239462324,0.015649851510844998,0.022580259549534087
69,74.0,0.3406987702099897,0.13210671002192434,0.527194519768086,0.021312475841019845,0.015545732057466396,0.022580568216952784
70,75.0,0.3363308372585795,0.13205157971759682,0.5316175830238237,0.02125902074614853,0.015557991038479595,0.022581785218356444
71,76.0,0.32759497135575927,0.1385492832523222,0.5338557453919185,0.021139388765946412,0.015910239949631734,0.022592821386335178
72,77.0,0.32104307192864406,0.14286651682052898,0.5360904112508269,0.02104566567750515,0.016141146865852402,0.022598743274188874
73,78.0,0.31449117250152886,0.1405375817959768,0.5449712457024942,0.02094653169653714,0.016058834274739416,0.022587004545110333
74,79.0,0.3079392730744137,0.13379852720527063,0.5582621997203155,0.020841909674946462,0.01573536355149606,0.022534743238881508
75,80.0,0.3057397068381679,0.12710860084500714,0.5671516923168248,0.02080795716647186,0.015392346604526097,0.02248585548200075
76,81.0,0.3035401406019221,0.12264864993816477,0.573811209459913,0.020773358425267417,0.015160792983508895,0.022450056338458257
77,82.0,0.29689327620917927,0.12040432049556998,0.5827024032952506,0.020662263621749114,0.015054385827458563,0.022405344104426014
78,83.0,0.2924287156646803,0.11371519157914946,0.59385609275617,0.02058772389743299,0.014678421376687897,0.022323059360698783
79,84.0,0.28336115858980654,0.11601926047777948,0.6006195809324137,0.02042734769301926,0.01482813749684583,0.022285521296201132
80,85.0,0.2765604907836511,0.10918659990510349,0.6142529093112452,0.02030204095173483,0.01445531651844518,0.022169281463405494
81,86.0,0.2674179952205552,0.1091975029645211,0.6233845018149234,0.020122369835613246,0.014469938227131357,0.02209872080102484
82,87.0,0.25589135749553127,0.10220942600190712,0.6418992165025613,0.01987680394987642,0.014073965280527397,0.0219057153518961
83,88.0,0.2512807024055217,0.10219181204686854,0.6465274855476095,0.019779476986232974,0.01409711992114858,0.021862391238666477
84,89.0,0.2466700473155121,0.09752951604322324,0.6558004366412644,0.01967854253124428,0.01383798239826905,0.021750799241855374
85,90.0,0.2443647197705073,0.09519058091950308,0.6604446993099894,0.019627946831945856,0.013721137284578737,0.02169327651083536
86,91.0,0.24205939222550252,0.09286885943366154,0.6650717483408357,0.0195764228502729,0.013576758635735407,0.021635498845322326
87,92.0,0.23274941560144474,0.09032633067773956,0.6769242537208154,0.019348324540769925,0.013516006651233585,0.021503809823526808
88,93.0,0.22809442728941587,0.08557231327364803,0.6863332594369358,0.019233785707724646,0.013194729452002578,0.021358520190833334
89,94.0,0.22339144940715985,0.08319530457160226,0.6934132460212376,0.01911670073518151,0.01303470685221976,0.021253241248879326
90,95.0,0.2139854936426479,0.0783647278847573,0.7076497784725945,0.01885778853137078,0.012775512484931443,0.02101938902950859
